"log_sqft_living","bedrooms","bathrooms","grade","waterfront"
7.0647590277918,3,1,6,0
7.08170858610557,3,1.5,7,0
7.64012317269536,3,2,7,0
7.67322312112171,4,1.75,7,0
7.36518012602101,3,1.75,7,0
7.36518012602101,3,1.75,7,0
7.77064523412918,3,2.5,8,0
7.51752085060303,3,1.75,7,0
7.88608140177575,4,2.5,9,0
7.69165682281055,3,2.5,9,0
7.41457288135059,3,2.25,7,0
7.48436864328613,3,1.75,7,0
6.5510803350434,2,1,6,0
7.35883089834235,4,2,7,0
7.1066061377273,3,1.75,7,0
8.05515773181968,3,2.75,9,0
7.89729647259588,4,2.5,7,0
6.52209279817015,2,1,6,0
8.22951111896446,6,3.25,9,0
6.9177056098353,3,1,7,0
7.44424864949671,3,1.5,8,0
7.64491934495886,4,2.5,8,0
7.35244110024358,3,1,7,0
7.35244110024358,3,2.5,7,0
7.85166117788927,4,2.5,8,0
6.9177056098353,3,1,6,0
6.92755790627832,2,1,6,0
7.44424864949671,5,2.5,8,0
7.74066440191724,3,2.75,8,0
7.59588991771854,4,2.25,8,0
7.91205688817901,3,2,9,0
7.69393732550927,4,2,7,0
7.35244110024358,2,2,8,0
7.24422751560335,3,2.5,7,0
7.24422751560335,3,2.5,7,0
8.21338173703457,4,3,10,0
7.03878354138854,2,1,7,0
7.56008046502183,4,2.25,7,0
7.82244472948932,4,2.5,9,0
7.73193072194849,3,2.25,7,0
8.07090608878782,4,3.5,9,0
6.77992190747225,2,1,7,0
7.18538701558042,3,2,7,0
7.80384330353877,3,2.5,9,0
6.94697599213542,3,1,6,0
7.81601383915903,3,2.5,9,0
7.51207124583547,5,1.75,7,0
7.27239839257005,3,2.5,7,0
7.36518012602101,4,2.5,7,0
8.0802374162167,3,3.25,9,0
7.50108212425987,4,2.5,7,0
7.82204400818562,3,2.5,8,0
7.46164039220858,4,1.5,7,0
7.4265490723973,3,1.75,6,0
7.80791662892641,4,2.5,8,0
8.02289686960146,3,2.5,8,0
7.39633529380081,3,2.25,7,0
7.80791662892641,3,2.75,9,0
6.93731408122368,3,1,7,0
8.13446757027756,3,2.5,10,0
7.74500280351584,3,2.75,7,0
7.86710550031674,4,2.75,8,0
7.75362354655975,3,3,9,0
7.99967857949945,4,2.5,8,0
7.4899708988348,3,2.25,8,0
7.98616486033273,4,2.25,9,0
8.26873183211774,4,3,10,0
8.26873183211774,4,3,10,0
7.46737106691756,3,2.5,7,0
7.88608140177575,6,2.75,8,0
7.36518012602101,2,1.5,8,0
7.7621706071382,5,2.5,8,0
7.82803803212583,4,2.25,7,0
7.29979736675816,3,2.5,8,0
7.4500795698075,3,1.75,7,0
7.29301767977278,3,2.25,7,0
7.33953769540767,3,1.75,7,0
7.94449216393216,3,2.5,9,0
7.13089883029635,4,1.75,7,0
7.64012317269536,4,2.25,7,0
8.55256033525353,4,3.25,10,0
7.9585769038139,3,2.5,9,0
7.90470391387375,4,2.5,9,0
7.03878354138854,2,1,7,0
8.31139827843664,4,2.5,10,0
7.44424864949671,3,1.75,8,0
7.20042489294496,3,1.5,7,0
7.73630709654828,4,2.75,8,0
7.52833176670725,3,2,8,0
6.98471632011827,3,1,6,0
6.86693328446188,3,1,7,0
6.88755257166462,2,1.5,7,0
7.3132203870903,3,1,7,0
7.27239839257005,3,1.75,7,0
7.85554467791566,4,2.5,8,0
7.63530388625941,5,2.5,7,0
7.539027055824,3,2.5,7,0
7.79152281915073,3,1.75,7,0
7.54433210805369,2,1.75,8,0
7.56008046502183,3,2,8,0
7.53369370984863,3,2,7,0
6.80239476332431,2,1,7,0
7.67786350067821,3,2.5,9,0
6.80239476332431,2,1,7,0
7.07326971745971,2,1,7,0
6.80239476332431,2,1,6,0
7.37775890822787,3,2,7,0
7.3132203870903,3,1.75,6,0
6.97541392745595,2,1,6,0
7.85166117788927,4,2.5,8,0
7.09837563859079,3,1,7,0
7.52294091807237,4,2.5,8,0
7.46164039220858,3,2.5,8,0
7.17011954344963,3,1,7,0
7.60090245954208,3,2.5,8,0
8.07713663853845,5,2.5,8,0
7.67786350067821,4,2.25,8,0
7.66387725870347,3,2,7,0
7.36518012602101,3,1.75,7,0
7.09007683577609,3,1,6,0
8.24012129807647,3,3,10,0
6.75693238924755,2,1,6,0
8.54286093816481,5,4.5,11,0
7.37775890822787,3,1,7,0
7.65444322647011,4,2.5,9,0
7.24422751560335,3,1,6,0
7.65444322647011,3,2,10,0
7.26542972325395,3,2,7,0
8.80086724247048,5,5.5,12,1
8.01961279440027,3,2,8,0
6.88755257166462,2,1,7,0
7.85166117788927,6,2,7,0
7.63046126178363,3,2.5,8,0
7.17011954344963,3,1,7,0
7.17011954344963,3,1,7,0
7.4265490723973,3,2.25,7,0
8.29903718161307,5,3.25,8,0
7.33302301438648,3,1.75,7,0
7.0647590277918,3,1,8,0
7.36518012602101,3,1.75,7,0
7.14677217945264,3,1.5,7,0
7.29979736675816,3,1.75,8,0
7.70526247486633,3,2.25,8,0
8.07090608878782,4,2.75,11,0
6.8134445995109,3,1,7,0
7.29979736675816,3,1.5,7,0
8.23483028044206,4,4.25,8,0
8.1605182474775,4,3,10,0
7.29979736675816,3,1.75,8,0
7.41457288135059,4,1,7,0
7.83201418050547,5,2.25,9,0
7.9550742732627,4,2.5,9,0
7.67461749736436,3,2.5,8,0
8.23747928861363,4,2.5,10,0
8.23483028044206,4,4,9,0
8.1886891244442,6,2.75,9,0
7.99967857949945,3,2.75,8,0
7.74932246466036,4,1.5,7,0
7.99967857949945,5,2.75,8,0
7.98275770201111,4,1.75,9,0
7.62070508683826,4,2.5,8,0
7.31986492980897,3,1.5,7,0
7.88608140177575,4,2.5,8,0
7.46164039220858,3,2.5,7,0
7.71423114484909,3,2.25,7,0
7.35883089834235,4,1.75,7,0
7.82404601085629,4,3,7,0
7.46737106691756,3,2.25,7,0
8.01631789850341,4,2.5,8,0
7.4265490723973,3,2.5,8,0
8.65521448931361,6,4.5,11,0
7.1066061377273,3,1,7,0
7.1777824161952,3,1,7,0
7.82003798945875,6,1.75,8,0
7.70526247486633,3,3.25,8,0
7.71423114484909,4,2.5,9,0
7.54433210805369,3,1.75,7,0
7.52294091807237,4,2.5,7,0
7.7007477945118,2,2.5,8,0
7.25134498337221,3,1.75,7,0
7.54433210805369,3,2.75,9,0
7.51207124583547,3,1,7,0
7.27239839257005,2,0.75,7,0
6.85646198459459,2,1,6,0
7.77064523412918,4,2.5,8,0
8.02943284058124,4,2.5,10,0
7.17011954344963,3,1,7,0
7.17011954344963,4,2,7,0
7.09837563859079,3,3.25,8,0
6.56526497003536,1,1,6,0
7.71423114484909,4,2.25,8,0
8.1886891244442,3,1.75,6,0
7.58069975222456,4,2.5,7,0
7.50659178007084,4,2.5,7,0
7.58069975222456,3,2.25,8,0
7.46737106691756,4,2.25,8,0
8.21608809863232,5,3.5,9,0
7.97590836016554,4,2.5,8,0
7.14677217945264,2,1,8,0
6.5792512120101,2,1,6,0
6.94697599213542,2,1,7,0
7.7007477945118,3,1.5,7,0
7.63046126178363,5,2,7,0
6.65929391968364,2,1,6,0
7.71423114484909,4,2.75,8,0
6.68461172766793,2,1,7,0
7.79975331828725,2,1.5,7,0
7.28619171470238,5,1,6,0
7.0475172213573,3,1,7,0
7.88231491898027,3,2.75,7,0
7.86326672400957,4,2.75,8,0
7.50659178007084,6,1.75,7,0
7.84776253747361,2,2.5,8,0
7.44658509915773,3,2.5,8,0
7.1929342212158,3,1,7,0
8.90245559220688,5,3.5,11,0
7.62559507213245,3,1.75,6,0
7.50108212425987,3,1,7,0
7.22983877815125,3,1.75,7,0
8.02943284058124,3,2.75,10,0
6.68461172766793,2,1,7,0
7.6685611080159,4,2.75,8,0
7.1929342212158,3,1,7,0
6.93731408122368,3,1,7,0
7.46164039220858,3,2.5,7,0
7.09007683577609,3,1,6,0
7.30653139893951,3,3,7,0
7.54433210805369,4,2.5,7,0
8.02617019494643,5,2.25,10,0
8.08641027532378,6,2.5,8,0
7.91205688817901,3,2.75,8,0
6.69703424766648,3,1,6,0
7.71423114484909,4,2,8,0
7.46164039220858,3,1,7,0
7.77485576666552,4,2.25,7,0
7.33953769540767,4,1,7,0
7.75790620835175,4,1.75,8,0
7.90470391387375,4,2.75,9,0
7.1777824161952,3,1.75,7,0
7.23705902612474,3,1.75,7,0
7.69666708152646,4,2.5,8,0
7.58069975222456,3,2.25,8,0
7.9550742732627,3,2.5,8,0
7.539027055824,4,1.75,7,0
7.79975331828725,5,2.75,8,0
7.84776253747361,4,2.5,9,0
7.25134498337221,3,1.75,7,0
7.96206730875367,3,2,8,0
7.87092959675514,4,2.5,9,0
7.99631723179675,5,3,9,0
7.48436864328613,3,2.5,7,0
8.21608809863232,5,2.25,8,0
7.13249755166004,4,2.5,8,0
7.12286665859908,4,1.5,7,0
7.67786350067821,3,2.5,9,0
7.62070508683826,3,2.5,8,0
8.0487882835342,5,3.5,9,0
7.7621706071382,3,2.5,7,0
7.35883089834235,3,1.75,7,0
7.33302301438648,3,1,7,0
7.32646561384032,2,2,7,0
7.20785987143248,3,1,7,0
7.57558465155779,3,1.75,8,0
8.28147085789517,4,3.5,10,0
7.62070508683826,3,1.75,7,0
7.59588991771854,3,2.5,8,0
7.17011954344963,3,1.75,7,0
7.61579107203583,4,2.25,7,0
7.75790620835175,3,1.75,7,0
7.67786350067821,3,2.5,8,0
7.92660259918138,3,2.75,8,0
7.61579107203583,4,2,7,0
7.27239839257005,3,1,7,0
7.45587668749182,5,1.75,7,0
8.41405243249672,5,3.5,10,0
7.64969262371151,3,2.5,7,0
7.49554194388426,3,2.5,8,0
6.99393297522319,3,1,7,0
6.9177056098353,3,1.5,7,0
7.62070508683826,3,2.5,8,0
7.72753511047545,3,3.5,8,0
7.45587668749182,3,2.5,7,0
7.81601383915903,4,2.5,8,0
8.15478757276852,4,3.5,9,0
7.4500795698075,4,2,7,0
7.35883089834235,3,1.75,7,0
8.16820293023605,4,2.75,7,0
6.73340189183736,2,1,7,0
7.57558465155779,2,1.75,6,0
7.59085212368858,4,2.5,8,0
7.39018142822643,2,1.5,7,0
7.59085212368858,4,1,7,0
8.16905314992734,5,3.75,10,0
7.13886699994552,2,1,6,0
7.65917136766606,4,2.5,8,0
7.2152399787301,3,1.75,7,0
8.03915739047324,4,3.5,9,0
7.77064523412918,2,2,7,0
7.28619171470238,2,1,7,0
7.59085212368858,4,1.75,6,0
7.56527528189893,4,2.5,8,0
8.21608809863232,5,1.75,8,0
7.58578882173203,4,2.5,7,0
7.81197342962202,3,3,8,0
7.07326971745971,3,1,7,0
7.15461535691366,3,1,8,0
7.22983877815125,3,1.75,7,0
7.91571319938212,4,3,8,0
7.61085279039525,3,2.75,7,0
7.94979721616185,4,2.5,8,0
7.32646561384032,4,1.75,7,0
7.69165682281055,3,2.5,9,0
7.4265490723973,5,1.75,7,0
8.2725706084249,4,3.5,9,0
7.4500795698075,5,2,8,0
6.50727771238501,2,1,5,0
7.4899708988348,2,3,7,0
7.79975331828725,4,1.75,8,0
6.82437367004309,2,1,7,0
7.4265490723973,4,1,7,0
8.09864284375942,5,3.75,10,0
7.65917136766606,3,2.5,7,0
6.8134445995109,3,1,6,0
6.90775527898214,2,1,6,0
7.75790620835175,3,2.5,7,0
7.07326971745971,3,2,8,0
7.64012317269536,3,2.25,8,0
8.23217423638394,6,2.5,9,0
7.29979736675816,3,2.5,7,0
8.02617019494643,3,2.75,10,0
8.02943284058124,4,3.5,9,0
7.0647590277918,3,1,6,0
7.97246601597457,5,3,8,0
7.7007477945118,3,2.25,8,0
7.27239839257005,4,2,5,0
7.59085212368858,4,1.75,7,0
7.63046126178363,4,2.75,8,0
7.79152281915073,3,2.25,7,0
8.14322675036744,3,3.25,9,0
7.37775890822787,3,1.75,8,0
7.7007477945118,3,2.25,8,0
7.71868549519847,4,1.75,8,0
7.4265490723973,2,1,7,0
7.03878354138854,3,1,7,0
7.26542972325395,3,1.75,7,0
7.27239839257005,3,1,7,0
7.4205789054108,3,1,7,0
8.03268487596762,4,4.5,8,0
8.36637030168165,5,3.25,8,0
8.00969535774292,4,3.5,9,0
7.35244110024358,3,1.75,8,0
7.56008046502183,4,1.75,8,0
7.24422751560335,3,2.5,7,0
7.73193072194849,5,2,7,0
8.26359043261732,6,2.5,7,0
7.20785987143248,2,1,6,0
7.29979736675816,3,1.5,7,0
7.4205789054108,4,3,8,0
8.13153071060425,4,2.5,9,0
7.63530388625941,3,2.5,8,0
8.49084921607663,4,3.5,12,0
7.4730690880322,3,2,7,0
8.30152165494073,4,3.25,9,0
7.02997291170639,2,1,7,0
7.31986492980897,3,1.75,7,0
8.04237800517328,4,3.5,8,0
8.52118521268578,3,3.25,10,1
6.60665018619822,2,1,7,0
7.39633529380081,3,2.25,7,0
7.93020620668468,4,1.75,10,0
7.59588991771854,3,1.75,7,0
7.71868549519847,4,2.75,9,0
7.4500795698075,3,1.75,8,0
6.80239476332431,2,1,6,0
7.76641689801966,4,2.25,7,0
7.33302301438648,3,2.25,7,0
7.27931883541462,2,1,7,0
7.62070508683826,3,1.75,7,0
7.87092959675514,4,1.75,9,0
7.07326971745971,2,2,6,0
7.01211529430638,3,1,7,0
7.51752085060303,3,2.25,7,0
7.90838715929004,4,1.75,8,0
6.99393297522319,2,1.75,8,0
7.45587668749182,4,1.75,7,0
7.0647590277918,4,1.5,6,0
8.46379241468912,4,3.75,10,0
7.58069975222456,3,2.5,7,0
7.26542972325395,3,2,7,0
7.82803803212583,3,2.25,8,0
7.25841215059531,3,1.75,7,0
7.8935720735049,3,2.25,9,0
7.1066061377273,3,1,7,0
6.97541392745595,2,1,6,0
7.36518012602101,3,1.75,7,0
7.50659178007084,4,1.75,7,0
8.18590748148232,3,3.5,10,0
7.58069975222456,3,1,5,0
8.05832730658096,5,3.25,8,0
7.61579107203583,4,2,7,0
7.12286665859908,3,1.5,7,0
8.58858318750291,5,3.25,10,0
7.8898337513943,5,2.5,9,0
7.40245152081824,3,1,7,0
7.66387725870347,4,2.25,7,0
7.84384863815247,3,2.5,7,0
8.1969879272589,4,2.75,8,0
7.43248380791712,3,1.5,7,0
7.77904864492556,6,2,7,0
7.7621706071382,3,3.5,7,0
7.25841215059531,3,3.5,8,0
7.35883089834235,3,2.25,8,0
7.37775890822787,3,1.75,7,0
6.5792512120101,2,1,6,0
7.29301767977278,3,1,7,0
7.93379687481541,5,3.5,10,0
7.4500795698075,3,1.75,6,0
7.17011954344963,3,1.75,7,0
7.83201418050547,4,1,8,0
7.48436864328613,4,1.5,7,0
7.09007683577609,3,1,6,0
8.00302866638473,4,2.5,9,0
7.55485852104068,5,1.75,9,0
7.22256601882217,3,1,7,0
7.55485852104068,3,2.5,8,0
7.0647590277918,4,1,6,0
7.13089883029635,3,2.5,8,0
8.11372608597075,5,2.5,10,0
7.22983877815125,3,2,7,0
6.65929391968364,1,1,6,0
7.64012317269536,4,2.25,8,0
7.25134498337221,3,1,6,0
6.25382881157547,1,1,6,0
8.1605182474775,4,3.5,9,0
6.73340189183736,2,1,6,0
7.71423114484909,3,1.75,7,0
7.64969262371151,4,2.5,8,0
7.46737106691756,3,1.5,7,0
8.0487882835342,4,2.5,9,0
7.29301767977278,3,2,7,0
7.27239839257005,3,2,6,0
7.26542972325395,3,3,8,0
7.68248244653451,4,2.5,7,0
7.0475172213573,3,1,7,0
7.68248244653451,4,2.75,7,0
7.87473912517181,4,3.5,7,0
7.82003798945875,4,2.5,9,0
7.44424864949671,3,1.75,7,0
7.66387725870347,4,2.5,8,0
6.84587987526405,3,1,7,0
7.24422751560335,3,1,7,0
7.39633529380081,4,1.75,7,0
7.22256601882217,2,1,7,0
7.77485576666552,4,2.75,8,0
7.6685611080159,5,1.75,8,0
7.58578882173203,4,2.5,8,0
7.84384863815247,3,2.75,8,0
6.98471632011827,3,1,7,0
8.02943284058124,3,2.25,10,0
7.29301767977278,2,1,6,0
8.19422930481982,4,2.5,10,0
6.95654544315157,3,1.5,7,0
6.95654544315157,2,1,6,0
7.18538701558042,3,1,7,0
7.09837563859079,3,1,7,0
7.52833176670725,3,1.5,7,0
7.94803199063728,3,2.75,8,1
6.69703424766648,2,1,6,0
7.39633529380081,3,1.5,7,0
6.77992190747225,3,1,7,0
7.41457288135059,4,1.75,6,0
8.14322675036744,3,2.25,10,0
7.65444322647011,3,1.75,8,0
6.96602418710611,3,1,7,0
7.54960916515453,3,2.5,8,0
6.7093043402583,1,1,8,0
8.48879371689454,4,3.5,12,0
7.62559507213245,3,2.5,7,0
6.99393297522319,2,1.5,7,0
6.99393297522319,2,1.5,7,0
7.56008046502183,2,1.5,7,0
7.53369370984863,3,2.5,7,0
7.89729647259588,4,1.75,7,0
7.67786350067821,3,1.75,7,0
8.00636756765025,4,2.5,9,0
7.73630709654828,4,3,9,0
7.71868549519847,3,2.75,9,0
7.66387725870347,4,2.25,8,0
7.82404601085629,4,2.75,8,0
7.74066440191724,4,2.5,7,0
8.11969625295725,3,2.5,8,0
7.56008046502183,4,2.5,7,0
7.79975331828725,5,1.75,8,0
7.27239839257005,3,2.25,7,0
7.48436864328613,3,1,6,0
7.30653139893951,4,1.75,8,0
7.24422751560335,3,2,8,0
7.67322312112171,4,2.5,8,0
7.55485852104068,4,2,7,0
7.88608140177575,4,1.75,8,0
7.40853056689463,3,1.75,7,0
7.59085212368858,3,2,7,0
7.89729647259588,4,2.75,8,0
7.22983877815125,3,1.75,7,0
7.82404601085629,4,2.25,7,0
7.37148929521428,3,1.75,7,0
7.00306545878646,4,1.5,7,0
7.29301767977278,4,2.5,7,0
7.4265490723973,2,2,8,0
7.27931883541462,2,2,6,0
7.61085279039525,4,2.25,8,0
7.81197342962202,4,3.25,9,0
7.11476944836646,3,1,7,0
7.52294091807237,4,2.5,7,0
7.83991936001258,2,2.5,9,0
6.87729607149743,3,1,6,0
6.97541392745595,3,1.5,6,0
7.87092959675514,4,3,8,0
7.65444322647011,4,2.75,8,0
7.65444322647011,3,1.75,8,0
7.55485852104068,5,2,7,0
6.50727771238501,2,1,6,0
8.84361509218395,4,5.5,11,0
7.60589000105312,3,2.75,8,0
7.47873482556787,2,2.75,8,0
7.20042489294496,3,1,7,0
7.41457288135059,3,2,7,0
7.50659178007084,4,1,6,0
7.82803803212583,3,2.5,9,0
7.35244110024358,3,1.5,7,0
7.73193072194849,4,3,7,0
7.88231491898027,3,2.5,9,0
7.81197342962202,4,2.25,8,0
7.14677217945264,3,0.75,7,0
7.32646561384032,4,1,7,0
7.1777824161952,3,1,7,0
7.1777824161952,3,1,7,0
8.27639470486331,4,3.5,12,0
6.89770494312864,3,1,7,0
7.64012317269536,4,1.75,7,0
6.86693328446188,2,1,6,0
8.31139827843664,4,4.25,10,0
7.91935619066062,4,2.5,9,0
8.0802374162167,5,2.75,8,0
6.79122146272619,1,1,7,0
6.89770494312864,2,1,6,0
7.16239749735572,3,1,7,0
7.68248244653451,4,2.5,7,0
7.1929342212158,3,1,7,0
7.20042489294496,3,1,7,0
7.69621263934641,3,2.5,8,0
7.83201418050547,4,1.75,7,0
7.07326971745971,4,1,7,0
7.88608140177575,3,1.75,8,0
7.13089883029635,3,1.75,7,0
7.72753511047545,3,2.5,10,0
6.98471632011827,2,1,7,0
7.39018142822643,3,2.25,8,0
6.84587987526405,3,2,7,0
7.39018142822643,3,1.5,7,0
7.7621706071382,4,2.5,8,0
7.64491934495886,3,1.75,7,0
7.4730690880322,3,2.25,7,0
7.62559507213245,4,1.75,8,0
6.39692965521615,2,1,5,0
7.83991936001258,2,1,8,0
7.64491934495886,4,2.25,8,0
7.90100705199242,5,3.25,9,0
7.25134498337221,2,2.5,8,0
7.0647590277918,2,2.5,8,0
7.83991936001258,4,2.5,9,0
7.69165682281055,3,1.75,7,0
8.26616443661249,5,3.5,9,0
7.61579107203583,4,2.5,7,0
7.20785987143248,3,1,7,0
7.57044325205737,3,1.5,8,0
7.13886699994552,2,1,7,0
7.9373746961633,3,2,7,0
8.03268487596762,5,3.25,9,0
6.73340189183736,3,1,6,0
6.75693238924755,2,1,6,0
7.78322401633604,6,2,6,0
7.40245152081824,4,2,7,0
6.96602418710611,2,1,6,0
7.64012317269536,2,1.75,7,0
7.64491934495886,4,2,7,0
7.12286665859908,3,1,7,0
7.61579107203583,4,2,7,0
7.02108396428914,2,1,7,0
7.14677217945264,3,2.5,8,0
7.72312009226633,4,2.5,8,0
7.48436864328613,3,2.5,7,0
7.48436864328613,2,2,7,0
8.31385226739821,4,2.5,11,0
7.65917136766606,3,2.5,7,0
7.63046126178363,3,2.5,9,0
7.4205789054108,2,1,7,0
6.98471632011827,3,1,6,0
7.09837563859079,2,1,6,0
6.89770494312864,3,1,6,0
7.4500795698075,4,2.5,7,0
7.33302301438648,3,2,7,0
8.7872203286293,4,5.5,11,0
7.00306545878646,3,1.75,6,0
8.01301211036892,4,2.5,9,0
8.06463647577422,4,3,9,0
7.51207124583547,4,1.75,8,0
7.83991936001258,3,2.5,8,0
7.47873482556787,3,2,7,0
7.29301767977278,3,1.75,7,0
6.3456363608286,1,1,5,0
6.86693328446188,3,1,6,0
7.98616486033273,4,3,9,0
6.90775527898214,3,1.5,6,0
7.80384330353877,3,1.75,8,0
8.10470346837111,4,2.5,9,0
7.4205789054108,3,2.5,8,0
7.39018142822643,3,1.5,7,0
8.00302866638473,3,3,10,0
7.12286665859908,3,1.5,7,0
6.50727771238501,2,1,6,0
7.29301767977278,0,0,8,0
7.18538701558042,3,1.5,6,0
8.71768205216564,4,5.25,11,0
7.79975331828725,3,1.75,8,0
7.97246601597457,4,2.5,8,0
7.74500280351584,4,2.75,8,0
7.01211529430638,2,1,6,0
8.3187422526924,4,3.25,9,0
6.8351845861473,3,1,5,0
7.79152281915073,4,2.25,8,0
7.96206730875367,4,2.25,8,0
7.29979736675816,3,1,7,0
7.58069975222456,3,2.75,8,0
7.29301767977278,3,2,7,0
7.80791662892641,3,3.25,8,0
7.58069975222456,4,1.75,7,0
7.05617528410041,2,1.5,7,0
7.55485852104068,3,2.5,8,0
7.90838715929004,5,2.75,8,0
6.92755790627832,2,1,6,0
6.80239476332431,2,1,7,0
7.02108396428914,3,1.75,7,0
7.75790620835175,3,2.5,8,0
7.25134498337221,3,1.5,7,0
7.56008046502183,4,1.75,7,0
7.22256601882217,4,1.75,6,0
7.37148929521428,3,2.5,8,0
7.52294091807237,4,1.75,7,0
7.26542972325395,3,2,7,0
7.57044325205737,3,1.75,8,0
7.14677217945264,4,1,7,0
7.22983877815125,3,1.5,7,0
7.4500795698075,3,2.5,7,0
8.30647216010058,6,3,8,0
8.20521842639541,4,3.25,10,0
7.53369370984863,3,2.25,7,0
7.70975686445416,4,2,7,0
7.61085279039525,4,3,8,0
8.21338173703457,2,2.75,12,1
7.27931883541462,2,1,7,0
7.39633529380081,3,1.75,7,0
7.51752085060303,3,2.5,8,0
7.39018142822643,3,1.5,8,0
7.51752085060303,2,1.5,8,0
7.2152399787301,3,1,7,0
7.64012317269536,4,1,7,0
7.84384863815247,4,2.25,7,0
7.84384863815247,3,2.5,8,0
7.05617528410041,2,1,6,1
7.4730690880322,4,2,7,0
7.4500795698075,3,1.75,7,0
7.74066440191724,3,2.25,8,0
7.82404601085629,4,1.75,8,0
7.46737106691756,4,2.25,8,0
7.54433210805369,3,2.5,8,0
7.49554194388426,3,2.25,8,0
7.67786350067821,3,2.5,9,0
7.22983877815125,3,1,7,0
7.07326971745971,2,1,7,0
7.84384863815247,3,2.5,7,0
6.97541392745595,2,1,7,0
7.96206730875367,3,2.25,10,0
7.57044325205737,3,2.5,7,0
6.76849321164863,2,1,7,0
7.34601020991329,3,2,7,0
7.24422751560335,3,1.75,6,0
7.09837563859079,3,1.75,8,0
8.14031554015999,3,2.5,9,0
8.01301211036892,3,3.25,9,0
6.85646198459459,2,1,6,0
8.12266802334641,4,2.75,9,0
7.28619171470238,4,1,6,0
7.46164039220858,3,1.5,7,0
7.4500795698075,4,2,7,0
7.29979736675816,3,1.75,7,0
8.10772006191053,5,2.5,9,0
8.15765701519647,4,2.5,8,0
7.05617528410041,2,1.5,7,0
8.00969535774292,4,1.75,8,0
6.93731408122368,3,1,7,0
6.88755257166462,2,1,7,0
7.59588991771854,5,1.5,7,0
7.4899708988348,2,1,7,0
6.69703424766648,2,1,6,0
7.98616486033273,5,2.25,8,0
8.49351506406166,4,4.25,10,0
7.2152399787301,4,1.5,7,0
7.22256601882217,3,1.75,7,0
7.65917136766606,4,2.5,9,0
7.12286665859908,3,1.75,7,0
7.92660259918138,4,2.5,8,0
7.41457288135059,3,1.75,7,0
7.0647590277918,2,2,7,0
7.81197342962202,4,2.75,7,0
7.1777824161952,2,1.75,7,0
7.4205789054108,3,2,7,0
7.41457288135059,3,1.75,7,0
8.1605182474775,5,3.25,8,0
7.27239839257005,3,2.5,7,0
7.76641689801966,4,2.75,7,0
8.14902386805177,3,3.5,10,0
7.46737106691756,3,1,7,0
7.29301767977278,4,1.75,7,0
7.44424864949671,3,1.75,7,0
6.25382881157547,1,0.75,3,0
7.7621706071382,4,2.5,8,0
7.77485576666552,4,2.25,9,0
7.56008046502183,3,2.25,8,0
7.36518012602101,3,1,7,0
8.02943284058124,3,2.75,7,0
7.88608140177575,3,2.5,10,0
7.43838353004431,2,1.75,6,0
8.51919119407891,4,3.25,9,0
7.8935720735049,4,2.25,7,0
7.90838715929004,4,2.75,8,0
6.84587987526405,2,1,6,0
8.18757739559151,6,2.5,8,0
7.12286665859908,2,2.25,8,0
8.44677072711969,5,4,9,0
7.44424864949671,4,1.75,7,0
6.8351845861473,2,1,6,0
7.26542972325395,3,2.25,7,0
7.40853056689463,3,2.75,7,0
7.35244110024358,3,2.25,7,0
7.53369370984863,3,2.5,7,0
7.18538701558042,3,2,7,0
7.24422751560335,4,2,7,0
7.57044325205737,3,1.5,7,0
7.60090245954208,5,2,6,0
7.40245152081824,3,1,6,0
6.92755790627832,3,1,6,0
7.39633529380081,3,1.75,7,0
7.98616486033273,4,2.5,9,0
7.65917136766606,5,4.5,8,1
6.67203294546107,1,1,7,0
7.61085279039525,4,1.75,6,0
7.33302301438648,3,1.75,7,0
8.08641027532378,4,3.75,9,0
7.98275770201111,4,3.75,9,0
8.05515773181968,3,3.75,10,0
7.68708015578313,3,2.5,9,0
6.94697599213542,2,1,7,0
6.77992190747225,3,1,5,0
7.24422751560335,3,1,8,0
7.86326672400957,4,2.5,7,0
7.37148929521428,3,1.75,7,0
7.38398945797851,3,2.25,8,0
7.23705902612474,4,2,7,0
8.21878715560148,3,3.25,10,0
7.76641689801966,4,1.75,9,0
7.27239839257005,3,1,7,0
7.24422751560335,3,1.75,6,0
8.43381158247719,4,2.5,10,0
7.64969262371151,3,2.25,8,0
7.60589000105312,4,1.75,9,0
7.84384863815247,2,2.25,7,0
7.12286665859908,2,2.5,7,0
7.64491934495886,3,2.25,7,0
7.92660259918138,5,2.5,9,0
8.17751582384608,3,2.5,11,0
7.12286665859908,3,1,7,0
7.40245152081824,2,1.75,7,0
8.27893600229198,5,3.75,9,0
8.05515773181968,5,2.5,9,0
7.84384863815247,4,3,8,0
8.27893600229198,4,3.25,9,0
6.36302810354046,1,1,6,0
7.1929342212158,3,1.75,7,0
6.8351845861473,2,1,7,0
6.96602418710611,3,1,7,0
7.07326971745971,3,1.5,7,0
7.52294091807237,4,2.5,7,0
6.7093043402583,2,1,6,0
8.1886891244442,4,2.5,11,0
7.52294091807237,3,2,7,0
7.71423114484909,3,2,8,0
7.52833176670725,3,2.25,7,0
7.77904864492556,4,2.75,7,0
7.62070508683826,4,2.5,7,0
7.54960916515453,3,1.5,7,0
7.54960916515453,3,1.5,7,0
7.69621263934641,3,1.5,7,0
7.73193072194849,4,2.25,8,0
6.99393297522319,3,1,6,0
6.50727771238501,1,1,7,0
