"bedrooms","bathrooms","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","zipcode","lat","long","sqft_living15","sqft_lot15","log_sqft_living","age","log_sqft_lot","age_renov"
4,2.5,2,0,0,3,9,3370,0,98027,47.541,-121.998,3370,5237,8.12266802334641,11,8.51719319141624,0
4,2.25,2,0,0,4,8,2730,0,98058,47.4627,-122.152,2390,8015,7.91205688817901,30,8.92345797969497,0
3,1.75,1,0,0,5,7,1300,0,98034,47.7321,-122.195,1520,7344,7.17011954344963,49,8.96187901267768,0
5,2.75,2,0,0,3,10,3040,0,98006,47.5531,-122.119,2860,9327,8.01961279440027,24,9.23571567830741,0
4,3,1.5,0,0,5,8,1480,960,98103,47.6853,-122.331,1770,4000,7.79975331828725,88,8.1886891244442,0
3,2.25,1,0,0,4,8,1320,400,98023,47.3191,-122.383,1930,8000,7.4500795698075,48,9.10497985631836,0
5,3,1.5,0,0,4,8,2000,1230,98133,47.7053,-122.34,1509,1626,8.0802374162167,108,8.55004752828718,0
3,1.5,2,0,0,3,8,1030,170,98109,47.6384,-122.342,1230,2120,7.09007683577609,9,6.79122146272619,0
4,1.75,1,0,2,3,8,2350,0,98005,47.5904,-122.177,3050,14640,7.7621706071382,58,9.84161214881804,0
4,3.5,2,0,0,3,9,3100,0,98075,47.5968,-121.978,3080,5600,8.03915739047324,12,8.63052187672324,0
4,2.25,1,0,0,3,8,1400,640,98133,47.7356,-122.335,1890,8580,7.62070508683826,58,9.16586588187435,0
4,1,1.5,0,0,3,7,1250,750,98118,47.5529,-122.268,1140,4676,7.60090245954208,101,8.45019832259196,31
4,2.5,2.5,0,0,4,9,2160,0,98122,47.6106,-122.31,1720,2283,7.67786350067821,115,8.57508466983201,0
3,2,1,0,0,3,7,1070,900,98058,47.4674,-122.107,1890,36626,7.58578882173203,38,11.2862005080723,0
3,2.5,2,0,0,3,8,2270,0,98070,47.4815,-122.47,1277,100545,7.72753511047545,19,11.5183606674602,0
3,2.25,1,0,0,4,7,1150,700,98033,47.7011,-122.171,1780,7420,7.52294091807237,40,8.97752520096524,0
2,1,1,0,0,3,7,920,430,98126,47.5315,-122.38,1470,5225,7.20785987143248,68,8.41049845274527,0
3,2.5,1,0,0,3,10,1680,1600,98115,47.6948,-122.286,1550,6300,8.09559870137819,47,9.24009333012553,0
4,2.5,2,0,0,3,8,2270,0,98029,47.574,-122.013,2420,8391,7.72753511047545,29,9.03491498187007,0
4,2.5,2,0,0,3,9,2820,0,98074,47.6253,-122.027,2820,8307,7.94449216393216,27,9.02485381183907,0
4,1,1.5,0,0,3,7,1200,0,98155,47.7529,-122.306,1350,9113,7.09007683577609,68,9.31569088758401,0
3,1.75,1,0,0,4,8,1120,880,98117,47.6925,-122.388,2140,7150,7.60090245954208,66,8.72095002893026,0
3,2,2,0,1,4,9,1560,750,98199,47.648,-122.395,2000,6000,7.74500280351584,91,8.69951474821019,0
5,4.25,2,1,4,5,8,2860,1780,98052,47.6393,-122.097,3140,14200,8.4424696452203,65,10.0302523533276,0
3,2.25,2,0,0,4,8,2330,0,98052,47.6386,-122.11,2050,11448,7.75362354655975,33,9.34347168457936,0
3,2.5,2,0,0,3,9,3110,830,98052,47.6468,-122.116,2720,11941,8.27893600229198,25,9.24570751581347,0
3,1,1,0,0,3,7,1440,0,98055,47.4627,-122.213,2200,11250,7.27239839257005,50,9.32812340763257,0
4,1.75,1,0,0,5,7,1340,620,98045,47.4487,-121.772,1500,9752,7.58069975222456,38,9.13776967914135,0
2,1.75,1,0,0,4,7,790,460,98103,47.6795,-122.353,1500,3225,7.13089883029635,97,7.96901178110648,0
3,2.5,2,0,0,3,8,1981,0,98030,47.3668,-122.178,1981,5894,7.59135704669855,7,8.64822145382264,0
4,2.5,2,0,0,4,9,2440,0,98029,47.5744,-121.993,2820,8484,7.79975331828725,28,9.21522840604896,0
4,1.5,1.5,0,0,3,6,1150,0,98034,47.7197,-122.173,1480,8155,7.0475172213573,47,9.14420056947164,0
2,1,1,0,0,3,6,1120,0,98178,47.4979,-122.241,1270,6875,7.02108396428914,73,8.63941082414049,0
3,1.75,1,0,0,4,8,1000,800,98119,47.6491,-122.367,1680,5350,7.49554194388426,76,8.64822145382264,0
4,2.25,2,0,0,4,8,2380,0,98022,47.2624,-122.015,2030,48000,7.77485576666552,33,11.7120877506268,0
5,3,2,0,0,3,8,2140,780,98103,47.654,-122.342,1620,1544,7.97933889526233,57,7.9402277651457,25
3,2.25,1,0,3,3,8,2790,0,98166,47.4389,-122.351,2720,12600,7.93379687481541,11,9.53177148447434,0
3,1,1,0,0,4,6,910,650,98155,47.7552,-122.327,1200,8152,7.35244110024358,69,8.92956770782534,0
2,1,1.5,0,0,5,7,1550,0,98038,47.407,-122.045,1520,34929,7.34601020991329,97,9.63233478203556,0
3,2,1,0,0,5,6,970,730,98146,47.4851,-122.338,1560,11475,7.43838353004431,72,9.34792603492875,0
1,1,1,0,0,3,5,640,0,98117,47.6976,-122.359,1270,6350,6.46146817635372,78,8.75621009188674,0
4,3.5,2,0,0,3,8,2040,640,98125,47.726,-122.296,1530,8000,7.8935720735049,75,9.21034037197618,3
3,2.5,2,0,0,4,8,1860,0,98029,47.5674,-122.017,1850,4661,7.52833176670725,30,8.99466883550067,0
3,1.75,1,0,0,4,7,1010,480,98042,47.375,-122.14,1490,7469,7.30653139893951,42,9.03193115200214,0
4,2.5,2,0,0,3,9,2470,0,98155,47.7728,-122.271,2790,5583,7.81197342962202,12,8.52595469708481,0
4,2.25,1,0,0,4,8,1740,650,98033,47.6925,-122.184,2240,8858,7.77904864492556,38,9.08907628448314,0
3,1,1,0,0,4,7,780,450,98115,47.6839,-122.281,1570,5000,7.11476944836646,80,8.69951474821019,0
3,1.5,1,0,0,3,8,1510,1330,98056,47.524,-122.2,2210,9669,7.95155933115525,66,9.22837673446228,0
3,2.5,2,0,0,4,9,2120,0,98006,47.5477,-122.141,2290,11524,7.65917136766606,33,9.13852208418571,0
3,2,1,0,0,4,8,1770,0,98166,47.415,-122.337,1900,14400,7.47873482556787,58,9.57498348556409,0
3,2.5,2,0,0,3,8,2495,0,98001,47.288,-122.283,2434,4400,7.82204400818562,10,8.38935981990635,0
1,0.75,1,0,0,5,7,880,290,98022,47.2653,-121.91,1130,24513,7.0647590277918,55,9.55739922919595,0
4,2.5,2,0,0,3,8,2740,0,98074,47.6334,-122.021,2260,7035,7.91571319938212,24,8.87346805533363,0
2,1,1,0,0,3,7,850,200,98115,47.6767,-122.286,1850,5243,6.95654544315157,68,8.64312074801403,0
2,1,1,0,0,4,7,1130,0,98146,47.5141,-122.377,860,6300,7.02997291170639,62,8.53109609658523,0
2,1,1,0,0,3,7,880,0,98115,47.6924,-122.322,1340,6380,6.77992190747225,79,8.76092337633884,23
4,2.5,2,0,0,3,9,2403,0,98028,47.7361,-122.234,2380,6075,7.78447323573647,18,8.72777821348305,0
4,2.75,2,0,0,3,9,3410,0,98038,47.4054,-122.03,2580,37263,8.13446757027756,33,10.4642455450503,0
4,4,2,0,0,3,11,5320,0,98075,47.5852,-121.966,4640,17268,8.57922858233569,14,9.90553545415343,0
4,1.75,1,0,0,4,7,950,950,98006,47.5765,-122.147,1480,8360,7.54960916515453,62,9.01796847932873,0
4,1.75,2,0,0,4,7,1810,0,98077,47.7358,-122.076,2700,29680,7.50108212425987,56,9.98276073343064,0
2,2,1,0,0,3,8,1200,0,98053,47.72,-122.024,1440,5580,7.09007683577609,11,8.26873183211774,0
4,2.5,2,0,0,3,8,2060,0,98030,47.3631,-122.192,2242,6406,7.63046126178363,17,8.69114649853968,0
3,1.75,1,0,0,3,7,1250,0,98010,47.3277,-122.001,1980,10175,7.13089883029635,23,9.22246655177402,0
2,1,1,0,0,5,6,910,0,98106,47.5232,-122.354,890,6050,6.8134445995109,75,8.4471998195957,0
3,2.25,2,0,0,3,10,2560,0,98027,47.4871,-122.065,3040,35395,7.84776253747361,31,10.6297309605853,0
4,2.25,1,0,0,4,8,1200,720,98005,47.5897,-122.156,2250,8800,7.56008046502183,48,9.09492952046486,0
4,2.25,2,0,0,3,8,2240,0,98011,47.7746,-122.197,2340,8500,7.71423114484909,39,9.02401079378469,0
3,2.5,2,0,0,3,8,1260,0,98059,47.4908,-122.154,1310,3344,7.13886699994552,18,8.25712628599743,0
3,1.5,1,0,0,4,8,1360,0,98198,47.4032,-122.314,1900,10538,7.2152399787301,57,9.5101486242258,0
4,2.25,2,0,0,3,8,2100,0,98055,47.4391,-122.193,2190,7700,7.64969262371151,39,8.99342737041261,0
2,1,1.5,0,0,3,7,1460,650,98103,47.6872,-122.339,1390,4732,7.65444322647011,106,8.50106380948635,0
3,1.75,1,0,1,3,8,1560,650,98033,47.6621,-122.189,2210,8976,7.7007477945118,43,9.09996731449481,0
3,2.5,2,0,0,3,8,2360,0,98006,47.5471,-122.149,2480,11665,7.76641689801966,34,9.47170413611009,0
4,1.5,1,0,0,3,6,1280,0,98178,47.4949,-122.255,1420,8211,7.15461535691366,57,8.98719682066197,0
6,3.75,1,0,2,3,7,1640,1100,98144,47.5816,-122.296,1940,6000,7.91571319938212,55,8.8427489162961,0
4,2.5,2,0,0,3,9,2740,0,98033,47.6962,-122.179,2880,7203,7.91571319938212,8,8.93208043810331,0
4,2,1.5,0,0,3,7,1830,800,98146,47.5067,-122.361,1430,6825,7.87473912517181,73,9.11591979635669,8
3,2,1,0,0,3,7,1650,0,98023,47.2904,-122.353,1870,6000,7.40853056689463,27,8.69951474821019,0
2,2.5,2,1,4,3,8,1770,0,98155,47.7345,-122.285,2410,10476,7.47873482556787,60,8.87556669199055,13
3,1,1.5,0,0,4,7,1050,450,98126,47.5677,-122.376,1500,5060,7.3132203870903,90,8.6569551337914,0
3,1.5,1,0,0,3,7,1130,300,98133,47.7352,-122.33,1490,8196,7.26542972325395,69,9.40910926014874,0
4,3.75,2,1,4,3,10,3190,0,98178,47.5115,-122.246,2290,13496,8.06777619577889,18,9.75185037787317,0
3,1,1,0,0,3,7,1280,0,98072,47.7677,-122.163,1300,9453,7.15461535691366,49,9.17263850479217,0
4,2.75,2,0,0,4,7,2140,250,98115,47.6788,-122.27,1980,6820,7.77904864492556,72,8.82761475083751,0
4,2.5,1,0,3,4,9,2020,2020,98199,47.6408,-122.41,3160,8025,8.3039999709552,66,9.17263850479217,0
2,1,1,0,0,5,7,920,0,98155,47.734,-122.301,1500,7956,6.82437367004309,70,9.06091185848425,0
4,2.5,2,0,2,3,9,2730,0,98074,47.6227,-122.029,2750,7220,7.91205688817901,21,9.23805281054272,0
2,1.5,1,0,0,3,7,1320,0,98001,47.2755,-122.271,1320,33600,7.18538701558042,24,11.206400304717,0
3,2.5,2,0,0,3,7,2620,0,98065,47.5328,-121.879,2360,4231,7.87092959675514,18,8.49167023418515,0
4,3,2,0,0,3,11,3180,0,98072,47.7336,-122.134,3180,38715,8.06463647577422,32,11.3001900604875,0
4,2.5,2,0,0,3,8,2900,0,98042,47.3663,-122.129,2900,5173,7.97246601597457,12,8.46842302704681,0
5,2,1.5,0,0,4,6,1900,0,98033,47.6831,-122.186,2110,8400,7.54960916515453,97,8.69951474821019,0
3,2,1,0,0,5,7,1160,600,98103,47.6558,-122.331,1640,5400,7.4730690880322,90,8.59415423255237,0
2,1,1,0,0,4,6,760,0,98108,47.5466,-122.304,1640,4500,6.63331843328038,67,8.29404964010203,0
4,3,2,0,2,5,10,2760,950,98105,47.6696,-122.261,3970,20000,8.21878715560148,81,9.90348755253613,0
3,1,1,0,0,3,7,1530,0,98103,47.6857,-122.341,1500,4944,7.33302301438648,67,8.50592999913753,0
4,1.75,2,0,0,4,7,1870,120,98168,47.5131,-122.313,1710,12400,7.59588991771854,88,9.84691720104773,0
5,4.75,1,0,0,3,8,2130,1700,98077,47.7597,-122.079,2750,36150,8.25062008217469,41,10.4631033404715,0
3,2,1,0,1,5,7,1120,920,98144,47.5959,-122.293,2120,4958,7.62070508683826,63,8.63052187672324,0
3,1.75,1,0,0,5,8,2170,0,98033,47.6537,-122.195,1980,9000,7.68248244653451,52,9.41082923272559,0
3,1.75,1,0,0,4,7,1090,530,98034,47.7148,-122.213,1380,7191,7.39018142822643,43,8.8997307948807,0
3,2.5,1,0,3,3,9,2310,1290,98008,47.6191,-122.099,2830,17559,8.1886891244442,67,9.97109947094615,10
3,1.5,1,0,0,3,7,1070,400,98030,47.3632,-122.188,1580,9760,7.29301767977278,50,9.35867416648188,0
3,1,1.5,0,0,1,6,1760,0,98103,47.6598,-122.348,1320,1266,7.4730690880322,117,8.00636756765025,0
3,2.25,1,0,0,4,8,1510,720,98006,47.5413,-122.174,2010,10650,7.70975686445416,43,9.48036750918924,0
4,3.5,2,0,0,3,10,2830,940,98007,47.6463,-122.151,3200,36342,8.23483028044206,28,10.5195916885978,0
3,1,1,0,0,4,7,1200,0,98155,47.7362,-122.319,1330,8650,7.09007683577609,65,9.12630637636617,0
3,2.5,2,0,0,3,9,2090,0,98052,47.686,-122.095,2520,5735,7.64491934495886,13,8.74735207762435,0
3,2.25,1,0,0,4,7,1210,290,98055,47.4621,-122.187,1480,7400,7.3132203870903,49,8.8967249174979,0
5,5,2,0,4,3,12,6720,1280,98004,47.6232,-122.22,4600,21750,8.98719682066197,8,10.0851839139362,0
3,1,1,0,0,3,6,870,0,98042,47.369,-122.077,840,5200,6.76849321164863,48,8.58110651715989,3
2,1,1,0,0,4,6,1010,0,98133,47.771,-122.353,1610,7313,6.9177056098353,73,8.69951474821019,0
2,1,1,0,0,4,6,1010,0,98133,47.771,-122.353,1610,7313,6.9177056098353,73,8.69951474821019,0
3,1.75,1,0,0,3,7,1160,700,98198,47.3855,-122.322,1490,7527,7.52833176670725,31,8.97221007835365,0
4,2,1,0,0,4,5,1330,0,98056,47.496,-122.19,1150,5485,7.1929342212158,75,8.68710472813351,0
3,2.25,2,0,0,3,8,1760,0,98074,47.624,-122.05,2080,12068,7.4730690880322,39,9.38815177329225,0
3,2.25,2,0,0,3,7,1800,0,98019,47.7462,-121.98,1760,6589,7.49554194388426,22,8.41183267575841,0
5,2.5,1.5,0,0,3,7,990,700,98117,47.6903,-122.38,1200,4005,7.43248380791712,87,7.78405700263993,0
1,1,1,0,0,3,6,660,0,98144,47.5723,-122.304,1560,5445,6.49223983502047,98,7.86326672400957,0
3,2.25,1.5,0,0,4,7,1250,1150,98117,47.6876,-122.384,1540,4800,7.78322401633604,78,8.57546209954021,0
3,2.25,2,0,0,3,9,3020,0,98052,47.6897,-122.098,2480,10204,8.01301211036892,28,9.47508641314491,0
3,1,2,0,2,3,7,1500,0,98109,47.627,-122.353,1820,2555,7.3132203870903,107,7.8458075026378,0
4,2,1,0,0,4,6,960,600,98117,47.6882,-122.365,1560,4800,7.35244110024358,93,8.25322764558177,0
3,1,1.5,0,0,3,7,1090,0,98032,47.3748,-122.294,1380,10620,6.99393297522319,58,9.27049429479593,0
2,1,1,0,0,3,7,970,0,98103,47.6667,-122.333,2050,4284,6.87729607149743,112,8.36264243156764,0
3,3.25,2,0,0,3,9,3190,0,98029,47.5534,-122.002,2950,5198,8.06777619577889,10,8.57224939716431,0
3,3.25,2,0,0,3,9,3190,0,98029,47.5534,-122.002,2950,5198,8.06777619577889,10,8.57224939716431,0
4,1.5,1,0,0,4,7,1890,0,98125,47.7055,-122.3,1510,6072,7.54433210805369,62,8.70814407490825,0
3,1,1,0,0,3,6,1050,0,98136,47.5473,-122.396,1380,7500,6.95654544315157,117,8.9226582995244,0
4,1.5,1,0,0,3,7,1140,250,98133,47.7224,-122.332,1630,7702,7.23705902612474,52,8.88183630500415,0
3,2,1,0,0,4,7,850,850,98117,47.6785,-122.393,1480,5100,7.43838353004431,76,8.31385226739821,0
3,1.75,1,0,0,3,7,1050,0,98166,47.4574,-122.358,1220,8880,6.95654544315157,37,8.6741969402259,0
5,3,1,0,2,3,9,2120,1220,98040,47.5421,-122.229,3290,12955,8.11372608597075,53,9.2869309741379,27
4,2,1,0,0,3,6,1540,0,98027,47.5326,-122.032,1390,9688,7.33953769540767,53,9.7902628618215,0
3,1,1.5,0,0,4,7,1560,150,98103,47.6861,-122.354,1240,3001,7.44424864949671,89,8.69818052519705,0
4,2.25,2,0,0,3,8,2100,0,98003,47.3251,-122.329,2100,7464,7.64969262371151,39,8.99652814809086,0
4,1.75,1,0,0,4,8,1730,0,98007,47.6219,-122.138,2080,8400,7.45587668749182,52,8.98469369044386,0
3,2.25,2,0,0,3,7,1500,0,98034,47.7159,-122.203,1470,2418,7.3132203870903,31,7.89803969076462,0
3,2.5,2,0,0,3,9,2380,0,98074,47.6297,-122.021,2670,6066,7.77485576666552,14,8.52058742448425,0
6,3,2,0,0,3,7,2180,0,98003,47.3054,-122.305,2214,7684,7.68708015578313,37,8.98168163997386,0
4,1.5,2,0,0,3,8,1840,0,98118,47.5575,-122.279,1830,5040,7.51752085060303,110,9.21830854162536,0
4,2.5,2,0,0,3,9,2341,0,98052,47.6993,-122.115,2850,9421,7.75833346749091,20,9.16889318206201,0
3,2.5,2,0,0,3,7,1690,0,98053,47.6866,-122.043,1600,3164,7.43248380791712,15,8.43032725839458,0
3,2.5,2,0,0,3,8,2490,0,98014,47.6442,-121.898,2450,21937,7.82003798945875,24,9.99592998792569,0
3,3,2,0,0,3,9,2440,0,98074,47.6104,-122.06,2440,15283,7.79975331828725,25,9.65117262392164,0
3,0.75,1,1,2,5,6,920,0,98070,47.4781,-122.49,1162,54705,6.82437367004309,67,9.92387824218386,0
2,1,1,0,0,3,6,1030,0,98146,47.4814,-122.341,1480,8121,6.93731408122368,61,9.08091482453572,0
5,2.75,1,0,0,3,7,1260,740,98023,47.3155,-122.347,1960,6514,7.60090245954208,23,8.68016201969438,0
4,3.5,2,0,0,3,9,4210,0,98074,47.6067,-122.022,3950,8880,8.34521792667643,16,9.14995322196109,0
3,1.5,1,0,0,3,7,1080,530,98052,47.6681,-122.143,1610,9964,7.38398945797851,40,9.20673387638207,0
3,2.25,1,0,0,4,8,1430,480,98027,47.4672,-122.006,2340,36680,7.55485852104068,40,10.4635318200896,0
4,2.5,2,0,0,3,8,2660,0,98059,47.4981,-122.162,2380,5539,7.88608140177575,13,8.6195692580331,0
2,1,1,0,2,5,6,820,0,98126,47.5649,-122.38,1410,5750,6.7093043402583,95,8.30028018985266,0
3,1.75,1,0,0,3,8,1730,0,98011,47.737,-122.201,2180,10027,7.45587668749182,29,9.81192035901064,0
4,2.25,2,0,0,3,8,2360,0,98033,47.6988,-122.169,2360,7490,7.76641689801966,38,8.92132407651127,0
3,1,1,0,0,3,7,970,0,98007,47.603,-122.132,1250,7000,6.87729607149743,61,8.99218436217301,0
4,2.5,2,0,0,3,8,2460,0,98028,47.7719,-122.235,2900,4895,7.80791662892641,13,8.48920515487607,0
3,2.5,2,0,0,3,9,2690,0,98023,47.3026,-122.351,2570,8066,7.89729647259588,30,9.05683948099042,0
3,3.5,2,0,0,3,8,1430,390,98144,47.596,-122.298,1550,1460,7.50659178007084,3,7.5963923040642,0
4,3,2,0,2,3,9,2370,1100,98116,47.5917,-122.386,2420,4761,8.15190987294091,3,8.46589989702869,0
4,2.75,1,0,2,5,8,2110,1260,98056,47.5259,-122.204,2460,7634,8.12266802334641,40,8.94036723330517,0
3,1.5,1,0,0,3,7,1010,690,98031,47.4216,-122.174,1440,8400,7.43838353004431,47,9.01760477683336,0
3,1,1,0,0,4,7,1340,0,98030,47.3527,-122.178,1650,7630,7.20042489294496,39,9.31199402570268,0
5,2.75,2,0,0,4,7,2000,0,98055,47.444,-122.19,1240,8270,7.60090245954208,49,9.13518569837542,0
6,3,1.5,0,3,3,8,2460,1380,98178,47.506,-122.241,2170,6765,8.25322764558177,68,9.5496656775798,0
5,2.5,2,0,2,3,10,3890,0,98177,47.7291,-122.363,3160,22641,8.26616443661249,67,10.2150448304213,27
4,2,1.5,0,0,4,7,1220,0,98023,47.2964,-122.376,1160,7700,7.1066061377273,47,9.11602969250494,0
3,1,1,0,2,3,8,1250,1030,98119,47.6378,-122.372,1910,4000,7.73193072194849,81,8.43381158247719,0
4,2.5,1,0,0,4,7,1940,830,98001,47.3396,-122.256,2140,7684,7.92660259918138,38,8.85366542803745,0
4,2.5,2,0,0,3,9,2520,0,98059,47.5148,-122.159,2570,8359,7.83201418050547,27,8.88917045536341,0
4,3,2,0,0,3,8,3060,0,98042,47.3786,-122.126,3060,5668,8.02617019494643,16,8.51719319141624,0
4,2.5,2,0,0,3,9,2390,0,98092,47.2593,-122.222,2600,7916,7.77904864492556,18,8.86996051052395,0
3,1.75,1,0,0,3,8,1320,0,98058,47.4425,-122.133,2020,7210,7.18538701558042,39,8.95221710176595,0
5,2.5,1,0,0,3,8,1650,1250,98011,47.7752,-122.197,2340,8869,7.97246601597457,40,9.07234187381889,0
2,1,1,0,0,3,6,700,0,98118,47.5294,-122.276,1020,5617,6.5510803350434,66,9.15904707758863,0
3,2.5,2,0,0,3,8,2210,0,98045,47.4849,-121.782,2430,8902,7.7007477945118,19,9.12978086411777,0
3,2.25,2,0,0,3,9,2180,0,98074,47.6482,-122.072,2300,8581,7.68708015578313,31,8.95428615720471,0
3,2.25,1.5,0,0,3,7,1550,530,98042,47.4203,-122.157,2080,2275,7.64012317269536,14,8.35514473946184,0
4,2.25,1,0,0,3,8,1490,600,98075,47.5739,-122.032,2910,21132,7.64491934495886,37,10.4642455450503,0
3,2,1,0,2,5,7,960,760,98108,47.559,-122.298,1760,5525,7.4500795698075,76,8.61703852638595,0
4,2.25,1,0,0,5,8,2460,0,98053,47.6627,-122.032,2250,40635,7.80791662892641,49,10.6123850431873,0
3,1.5,1,0,0,4,7,1470,0,98042,47.3658,-122.148,1760,15370,7.29301767977278,59,9.60380037295691,0
3,1.75,1.5,0,0,3,8,1650,0,98102,47.6209,-122.317,1500,2400,7.40853056689463,116,8.07090608878782,0
3,2,1,0,0,3,8,1690,0,98042,47.3724,-122.108,2090,8100,7.43248380791712,20,9.11460009969535,0
3,1,1,0,0,4,6,970,0,98198,47.4167,-122.302,1280,11805,6.87729607149743,55,9.07222706984655,0
4,2.5,1,0,0,4,7,1130,900,98034,47.7321,-122.185,1940,8000,7.61579107203583,45,9.11548009095222,0
4,2.5,1,0,0,3,10,2540,0,98052,47.7185,-122.114,2790,20301,7.83991936001258,33,10.2598674529538,0
3,2.25,1,0,0,4,7,1200,370,98034,47.7223,-122.174,1700,7230,7.35883089834235,34,8.91931939825889,0
5,2.75,2,0,2,4,8,1720,860,98007,47.5943,-122.133,2240,9316,7.85554467791566,50,9.13151359143021,0
5,2.5,1,0,0,3,8,1420,670,98008,47.5968,-122.127,2490,8712,7.64491934495886,51,9.0724566646128,0
4,2.5,2,0,0,3,9,3260,0,98029,47.5453,-121.995,3010,5608,8.08948247436075,14,8.63194942871443,0
4,3.75,2,0,0,4,11,3830,0,98077,47.7237,-122.042,5600,56568,8.25062008217469,27,10.6277214936282,0
3,3.5,2,0,2,5,8,1530,600,98199,47.6491,-122.405,2040,5381,7.66387725870347,109,8.72420736080056,0
3,2.5,2,0,0,3,8,1410,280,98106,47.5389,-122.367,1690,1760,7.43248380791712,4,7.09007683577609,0
2,2.5,2,0,0,5,9,1780,0,98004,47.6132,-122.21,2320,2067,7.48436864328613,43,7.63385355968177,0
4,1.75,1,0,3,4,7,1380,240,98117,47.6981,-122.4,2170,8650,7.39018142822643,70,8.93062646917358,0
6,3.75,2,0,0,3,9,3280,930,98059,47.5211,-122.157,3820,6368,8.34521792667643,9,8.71686338654481,0
5,3.25,2.5,0,0,3,9,2980,0,98115,47.6919,-122.294,1670,7140,7.99967857949945,19,8.86714558959414,10
3,2,1,0,0,4,8,1490,0,98006,47.5455,-122.184,2190,9000,7.30653139893951,40,9.10497985631836,0
4,2.5,2,0,0,3,8,2110,0,98059,47.4979,-122.153,1650,9900,7.65444322647011,17,9.19268543673746,0
6,3.5,2,0,0,3,10,5153,1410,98005,47.6078,-122.157,2610,22651,8.78920309447372,15,10.3942125045951,0
3,1.5,1,0,0,5,8,1510,0,98133,47.751,-122.338,1560,7276,7.31986492980897,61,9.72913416539135,0
3,1.75,1,0,0,3,8,1590,240,98146,47.5038,-122.379,1670,8430,7.51207124583547,71,9.15112101231621,0
2,1,2,0,0,4,7,830,400,98107,47.6684,-122.401,1660,3056,7.11476944836646,69,7.50659178007084,0
3,1.75,1,0,2,5,8,1300,880,98033,47.673,-122.187,3540,10318,7.68708015578313,70,9.55640927012769,0
4,2.25,1,0,0,4,8,1110,1110,98006,47.5491,-122.17,2220,9106,7.70526247486633,56,9.0906555290302,0
4,2.25,1,0,0,3,7,1730,0,98001,47.3386,-122.288,1550,7920,7.45587668749182,55,9.03598698483141,0
4,2.25,1,0,0,4,8,1990,0,98058,47.439,-122.144,2400,19210,7.59588991771854,49,9.96702557334012,0
3,2.75,1,0,0,5,7,1210,330,98034,47.7163,-122.212,1540,7416,7.33953769540767,37,8.81877816903701,0
2,1,1,0,0,4,6,1100,0,98058,47.4752,-122.172,1390,7200,7.00306545878646,73,8.88183630500415,0
4,1.75,1,0,0,4,7,820,820,98105,47.6684,-122.314,1420,2342,7.40245152081824,105,7.29979736675816,0
4,3,2,0,0,3,8,2590,0,98001,47.2609,-122.289,2550,6800,7.85941315469358,16,8.88364023250367,0
3,2,2,0,0,4,7,1450,0,98003,47.346,-122.315,1910,7701,7.27931883541462,45,9.14131178556575,0
3,2,1,0,0,4,7,1180,0,98031,47.4053,-122.181,1720,7793,7.07326971745971,25,8.96098117384356,0
4,2.5,1,0,0,3,7,1220,600,98058,47.4339,-122.167,1840,7650,7.50659178007084,42,8.93260863037757,0
4,2.25,2,0,0,4,10,2360,0,98040,47.5318,-122.224,2850,11362,7.76641689801966,49,9.35210031701402,0
3,1,1,0,0,4,7,1120,0,98034,47.7143,-122.211,1340,7302,7.02108396428914,45,8.88875674784872,0
3,2.25,2,0,0,3,7,1646,0,98038,47.3646,-122.037,1975,9161,7.40610338123702,23,8.90435854235297,0
5,3.75,2,0,3,3,10,4210,0,98065,47.5364,-121.858,3950,13591,8.34521792667643,13,9.58870831219998,0
3,3,1,0,0,4,8,1620,860,98077,47.7591,-122.073,1260,14100,7.81601383915903,41,10.7211064606069,0
3,1.5,1,0,2,3,8,1310,280,98136,47.5244,-122.386,2080,7200,7.37148929521428,65,8.86502918668777,0
4,2,1.5,0,0,5,7,1650,480,98103,47.6515,-122.346,1330,2719,7.66387725870347,98,7.87092959675514,0
3,1.75,1,0,0,4,7,1650,0,98034,47.7335,-122.193,1560,7350,7.40853056689463,50,8.98281222234415,0
2,2.5,1,0,0,4,10,2250,840,98058,47.4291,-122.177,1860,62829,8.03592636989179,38,10.7588386129709,0
4,2.5,2,0,0,3,8,1700,480,98118,47.5553,-122.269,2180,4000,7.68708015578313,15,8.29404964010203,0
3,1,1,0,0,3,7,1040,760,98117,47.686,-122.395,1320,5625,7.49554194388426,70,8.6569551337914,0
4,2.5,2,0,0,3,10,3720,0,98072,47.7582,-122.13,3720,35000,8.22147894726719,34,10.4631033404715,0
3,1,1,0,0,3,6,1100,0,98023,47.329,-122.338,1120,8470,7.00306545878646,56,9.05485546913579,0
3,1.75,1,0,0,3,7,1530,0,98038,47.3643,-122.049,1480,8125,7.33302301438648,30,9.14441422186002,0
4,2.5,2,0,0,3,9,3010,0,98052,47.6647,-122.08,2890,5176,8.00969535774292,12,8.7160440501614,0
3,3.5,2,0,0,3,10,3500,0,98075,47.5807,-121.972,3510,7833,8.1605182474775,9,9.15620092587553,0
5,3,2,0,0,3,7,3100,0,98065,47.5369,-121.888,2460,5250,8.03915739047324,11,8.56598335558567,0
4,1.5,1,0,0,4,7,1170,830,98198,47.3708,-122.311,1940,7531,7.60090245954208,55,8.821437352167,0
